,Estimate,Label MI,Dimension,Measure,Time
420,0.1635420003324383,0.6709692724380456,784,MINE,9.334368467330933
421,0.22841015861089614,0.6709692724380456,784,InfoNCE,7.916968107223511
422,0.1845295051493183,0.6709692724380456,784,KSG,36.2056930065155
423,0.624075245981296,0.6709692724380456,784,LMI-Cross,9.064212560653687
424,0.6352295816699625,0.6709692724380456,784,LMI-InfoNCE,1.6486070156097412
425,0.6444377811629803,0.6709692724380456,784,LMI-MINE,2.6002402305603027
426,0.4697182421145741,0.6537884780674794,784,MINE,8.424456119537354
427,0.1123913502694489,0.6537884780674794,784,InfoNCE,11.789278745651245
428,0.17459669643443532,0.6537884780674794,784,KSG,42.43653464317322
429,0.620035280090249,0.6537884780674794,784,LMI-Cross,9.772180795669556
430,0.6383649365218335,0.6537884780674794,784,LMI-InfoNCE,1.8991718292236328
431,0.6589686763085543,0.6537884780674794,784,LMI-MINE,3.177663564682007
432,3.353661691824769e-05,0.6491840701043952,784,MINE,10.301556825637817
433,0.09780446975386892,0.6491840701043952,784,InfoNCE,9.151597023010254
434,0.16408785899654285,0.6491840701043952,784,KSG,40.281620025634766
435,0.5831240810326217,0.6491840701043952,784,LMI-Cross,9.410443782806396
436,0.6550317078198228,0.6491840701043952,784,LMI-InfoNCE,2.9061837196350098
437,0.6241235483447902,0.6491840701043952,784,LMI-MINE,4.875722408294678
438,-0.24849523848323468,0.641584675360725,784,MINE,7.025174379348755
439,0.072100630686517,0.641584675360725,784,InfoNCE,11.540747165679932
440,0.17556104016456306,0.641584675360725,784,KSG,40.58216118812561
441,0.5821495277200034,0.641584675360725,784,LMI-Cross,9.890068769454956
442,0.619959076285258,0.641584675360725,784,LMI-InfoNCE,1.999314546585083
443,0.658766007722333,0.641584675360725,784,LMI-MINE,3.1595025062561035
444,0.4833730626538031,0.6340763490997765,784,MINE,8.441128969192505
445,-1.2677116367339005,0.6340763490997765,784,InfoNCE,12.118233680725098
446,0.1675506118440139,0.6340763490997765,784,KSG,35.72155976295471
447,0.5573982234894035,0.6340763490997765,784,LMI-Cross,7.5427374839782715
448,0.6697487229252723,0.6340763490997765,784,LMI-InfoNCE,1.7173700332641602
449,0.638912821105372,0.6340763490997765,784,LMI-MINE,2.6900851726531982
450,0.20406889509066756,0.6446133651427064,784,MINE,13.530657768249512
451,0.08602572196157689,0.6446133651427064,784,InfoNCE,7.593210458755493
452,0.1699285128690677,0.6446133651427064,784,KSG,36.16256308555603
453,0.5556809037131778,0.6446133651427064,784,LMI-Cross,7.6819071769714355
454,0.6465724172406646,0.6446133651427064,784,LMI-InfoNCE,1.650327444076538
455,0.6122033537160394,0.6446133651427064,784,LMI-MINE,2.412645101547241
456,0.17429719337812033,0.6178669028108807,784,MINE,8.023512363433838
457,-0.17427621149471506,0.6178669028108807,784,InfoNCE,9.325850248336792
458,0.17447388624834512,0.6178669028108807,784,KSG,37.43481731414795
459,0.5922898899211497,0.6178669028108807,784,LMI-Cross,8.432637214660645
460,0.627828802958096,0.6178669028108807,784,LMI-InfoNCE,1.742121934890747
461,0.6004669948979617,0.6178669028108807,784,LMI-MINE,1.9390802383422852
462,0.19860814495613435,0.609197816487445,784,MINE,7.215212106704712
463,0.10488740324700283,0.609197816487445,784,InfoNCE,7.926185846328735
464,0.15946502761701137,0.609197816487445,784,KSG,40.86802291870117
465,0.5517888350074278,0.609197816487445,784,LMI-Cross,8.522625207901001
466,0.5760606048965871,0.609197816487445,784,LMI-InfoNCE,2.045957565307617
467,0.5753714958896405,0.609197816487445,784,LMI-MINE,2.016409158706665
468,0.21653256379002073,0.6135174954275417,784,MINE,6.894678592681885
469,0.11439047660307819,0.6135174954275417,784,InfoNCE,7.276282548904419
470,0.1606627170723129,0.6135174954275417,784,KSG,40.57447028160095
471,0.6295199370551965,0.6135174954275417,784,LMI-Cross,8.063669204711914
472,0.6104538877480225,0.6135174954275417,784,LMI-InfoNCE,1.9450571537017822
473,0.6218467304637326,0.6135174954275417,784,LMI-MINE,2.4399850368499756
474,0.1280214130516686,0.5978208097977271,784,MINE,5.65391731262207
475,-0.021290076315608808,0.5978208097977271,784,InfoNCE,8.232237339019775
476,0.15465577039372302,0.5978208097977271,784,KSG,40.52345156669617
477,0.5872264930313276,0.5978208097977271,784,LMI-Cross,7.652709007263184
478,0.5761319601825897,0.5978208097977271,784,LMI-InfoNCE,1.9536802768707275
479,0.5631283343134258,0.5978208097977271,784,LMI-MINE,3.131066083908081
480,0.0018368607025402277,0.6034837535584179,784,MINE,7.782090902328491
481,-0.12166327894276463,0.6034837535584179,784,InfoNCE,7.922460317611694
482,0.16590027258396875,0.6034837535584179,784,KSG,38.12077450752258
483,0.5784148215688542,0.6034837535584179,784,LMI-Cross,7.794366359710693
484,0.6359450082197445,0.6034837535584179,784,LMI-InfoNCE,1.8073978424072266
485,0.5817069164757961,0.6034837535584179,784,LMI-MINE,2.34411358833313
486,0.3979495379442223,0.5770245087653691,784,MINE,6.512928009033203
487,-0.7302754838160719,0.5770245087653691,784,InfoNCE,7.910164833068848
488,0.15395717003053616,0.5770245087653691,784,KSG,39.96664333343506
489,0.5475294647835094,0.5770245087653691,784,LMI-Cross,8.395668745040894
490,0.5414964775611643,0.5770245087653691,784,LMI-InfoNCE,1.760328769683838
491,0.5571499884159017,0.5770245087653691,784,LMI-MINE,1.8743505477905273
492,0.24823494274115382,0.5880308711549986,784,MINE,6.144227504730225
493,-0.11471380398670027,0.5880308711549986,784,InfoNCE,7.767544269561768
