,SPRING1,SPRING2,pMI
58372,366.107,948.694,0.3644917394466348
25520,-1037.483,-1153.984,-0.3018351837836702
24829,100.73,313.361,0.04014623637865768
29020,576.435,-580.219,0.4608008030339964
99005,563.666,89.853,0.19139905918267563
111513,-988.912,-1219.132,0.9511584635300924
20894,-1077.208,-1399.136,1.4641016490627359
27180,1607.057,-421.516,0.9790674662523051
44162,18.155,704.349,-0.044989780668679535
20577,453.224,-1124.886,0.024601766759593115
89404,-187.396,555.164,0.7097078419364958
24778,1103.154,-2057.969,0.1596199522635376
87673,-1148.167,357.599,1.4648759150555095
86344,161.319,-410.726,0.5356673211332146
67252,-1141.238,347.302,1.3876712914150569
86931,-1098.586,458.555,0.9514188210497834
102284,2453.555,-211.617,0.05584612904880124
25402,604.166,-859.446,0.28158135383959426
103168,-76.108,757.703,0.929507706022948
56484,233.748,547.527,0.26817935600821025
25101,-934.058,411.308,-0.016616838458553402
85475,-158.134,855.668,0.7488919657174984
87193,388.576,-552.327,0.588686244601536
93310,60.8,1257.754,0.617902205830648
93419,268.523,47.799,0.46727770276289843
97023,467.428,160.794,0.5282358353941694
51157,16.188,577.995,0.10383566830041242
88438,380.736,181.547,0.10638491354881023
107356,225.536,-542.695,0.8187859393085979
20391,-142.888,760.612,0.3811038692875103
111259,-584.885,422.071,0.5053843877294759
100400,-133.601,999.89,0.7946440857769811
94302,1937.286,-81.503,0.6830065779963275
51334,-115.663,1098.412,0.9201907788072914
67369,-1023.168,-1630.72,1.7347758821757187
14930,-800.619,82.553,2.060141267345819
103902,483.696,764.089,0.6172842246121315
86789,160.423,330.549,0.45272361725949317
66167,531.119,-363.407,0.7334345040892407
82924,-956.562,529.828,0.3856709957699934
50635,69.421,1177.982,0.34405384534959493
86872,286.844,1353.198,0.5053104440598202
24314,1830.705,-271.72,0.5068536958145496
25313,1704.917,-2196.85,0.5646748721347534
18414,-453.505,-69.777,1.031407640411075
91428,282.62,277.118,0.9042328450033026
107528,568.636,-259.461,0.7480151650085395
84745,759.892,-1605.356,0.19427124087211559
69163,-594.21,348.294,0.386301308437201
63497,2680.822,477.402,0.07709905829028954
22497,556.518,-1201.457,0.20217295951696518
59003,305.814,213.641,0.5408509968653668
94664,-86.439,745.993,0.5061938869382144
27459,531.857,-960.987,0.7186797368512209
109784,64.843,1228.5,0.9942834165787919
84597,497.227,-54.172,0.1827549651413931
102413,-540.452,7.693,1.5298849438322093
104997,424.995,217.202,0.22072766154331008
23314,155.116,340.023,0.24149534647940646
95861,-1052.67,423.959,1.5726840492631893
98619,251.247,-94.492,0.5600387205902684
92717,103.117,189.709,0.4869608406335087
92844,-238.918,-164.374,0.40250446567281906
23833,-1063.626,-1898.456,1.1354151187302315
59398,470.467,464.074,-0.2280302010589666
85118,194.193,-125.371,0.9378578536048799
59165,438.671,787.485,1.2997346287479634
108560,433.098,-200.546,0.38442911642141064
110773,-13.604,710.85,0.5022724560570395
106813,75.082,443.547,0.3601371876451574
27702,466.766,167.836,0.3027414808694352
64633,-903.016,-824.911,0.8401144971258802
27722,398.641,-30.961,0.4389594650043886
94085,55.503,362.406,0.3211372274763871
23499,739.139,-1649.008,-0.28447834094240365
21719,264.198,278.047,-0.1319907508201445
105615,268.8,405.663,0.44148836997411933
85560,148.401,237.31,0.43227692676384183
25744,1698.511,-317.1,1.2475132740227028
85266,-921.774,-1974.696,1.89569613936311
82411,1467.508,-62.915,-0.8871966604840974
11594,-1101.835,303.017,1.5786892348406483
86523,43.412,663.235,1.0967738792199793
67415,-947.559,-408.785,1.1322204338931419
46137,57.389,840.889,0.24815808336604944
88493,-960.474,487.442,1.2381189421472496
82109,361.475,-682.643,0.6028446078387528
99004,1814.273,-125.041,0.994233255583947
63097,-1001.154,-1069.209,0.7879847614826184
89987,-502.23,274.047,0.7319300236980204
87209,-225.577,992.069,1.2191747310192693
46539,-148.957,372.36,0.50751616917428
84805,631.86,-523.771,0.23681461745295068
87375,599.918,93.398,0.029671721373448888
64698,2089.098,-293.705,0.9732688539025928
65609,-996.413,-1122.585,1.1438333678537986
99291,145.4,515.932,0.4846953695222892
56405,-28.508,1031.787,0.5759611165250644
84505,115.686,425.686,0.4191751206762647
93779,1399.086,-44.556,1.2038791782747205
56326,370.609,255.853,0.40195799532758725
110682,57.476,362.613,0.1733493557874346
62864,495.624,-364.287,0.5110280873602109
89295,176.263,-486.284,0.6113113571602474
98813,284.062,30.513,0.41624798043868105
85865,-830.172,446.698,1.0620689992570318
106502,1275.505,-326.859,0.39465941403819044
109916,37.498,826.378,0.2991298548774993
11027,1413.695,-2096.155,1.106673121314511
10744,-535.68,-772.974,0.41257849085823467
24386,274.946,236.193,0.19606971608872206
67409,584.508,-983.836,0.018205228232113478
108649,-1.903,795.695,0.3567208543169394
91662,1470.693,-118.477,0.5718930478120592
24597,-1638.937,-879.59,0.47277235934797696
101852,944.503,98.782,1.0474839024434037
99958,588.745,1318.444,0.43959777601855776
29029,-1063.442,-1269.764,-0.3425583059976458
100446,-195.926,707.021,0.506534276875142
65928,510.423,-510.419,0.2770061777747782
41909,436.386,1119.216,0.6389403383168195
103767,-129.673,1043.337,0.9098150120292233
23062,-1643.557,-855.567,1.7384155993724408
26321,-1663.414,-831.522,1.3292483276524798
95656,-202.411,1009.746,0.9673566904724564
26541,1220.544,6.453,0.9536777641106431
20923,712.872,-1158.152,0.8738697402464484
84575,-118.533,690.724,0.9006098205988662
99155,-828.388,-506.387,0.9799281058091969
64578,-1262.134,234.578,1.1402457970196724
21928,-1061.533,-1500.583,1.3819761232603613
50591,212.819,911.219,0.12476803686993085
99685,-636.821,238.784,0.8682729017620835
21028,706.316,-1499.716,1.4594364666635111
67820,-1152.866,436.986,1.4740469020587437
87022,-1222.844,-477.582,1.0418857867419562
97513,898.858,225.219,0.32222523875088294
103166,-147.56,490.965,0.42007756440830624
12019,904.83,-373.552,0.2697698123083012
64974,-882.44,-742.868,2.07127567786215
109403,-1072.982,470.092,0.8250376635001961
106875,81.625,677.258,0.5719950324495218
104593,240.413,211.324,0.3575573504507762
68450,-1566.377,-840.625,2.9187390182398643
12786,1615.725,-187.711,1.4356435691613876
82710,359.179,-727.521,0.7867311622984053
11018,1844.751,-396.003,1.2390007558638847
24626,707.08,-356.753,0.08668844068491706
111174,-878.39,468.376,0.9349253024535459
59620,368.828,501.316,0.48587910425086456
96693,-125.194,671.11,0.43728257311061614
63280,-254.61,553.605,0.38248648508920147
87932,379.119,197.038,0.03401086183773826
104412,2108.82,-172.984,0.28644581226147353
86327,58.082,766.714,0.49572301542521
101879,-1035.178,128.267,1.3137297084966604
86187,1438.955,62.803,0.6175475278054677
110276,77.255,-98.48,0.8537848178259233
104247,83.136,665.628,0.811615002174529
99156,66.677,456.129,0.6917063622622385
16990,112.851,178.908,0.15699142471186378
103994,-183.078,1064.863,0.5930931594820513
68626,-823.836,331.723,0.29542778825184407
85750,375.813,197.207,0.3973128251187648
61743,403.247,379.621,1.2364707000082453
89640,-358.945,325.542,-0.002545667614848515
43069,212.223,569.571,0.25437211166404905
68649,-138.435,368.488,1.0689041405232664
23815,1648.212,-156.804,0.26404913391605395
63171,-872.048,-1886.568,0.6499270211154516
24924,728.729,125.441,0.6086094521529708
82733,275.823,180.92,0.37930439292392126
20185,-1710.562,647.486,-0.08392530325603295
94445,-253.322,968.427,0.712807256021892
90414,545.097,80.046,0.2713442042359324
105714,-14.727,747.509,0.3106096492262253
53082,492.41,1445.737,1.142500594454689
67380,1665.332,-2189.35,0.9934403209378188
28081,588.77,-740.068,0.5902739882493908
27078,775.252,-1229.422,0.7678190895149971
103849,-47.836,725.555,0.2905910468055786
102530,885.458,-129.593,0.7685020104989497
86323,303.395,-328.295,0.3320807833112844
22745,453.921,-918.004,0.46818496655606784
66768,-950.62,213.311,-0.5038910384160749
61933,1595.714,-2222.737,0.8756445462785919
27002,-1045.629,-1173.708,0.8894145370340507
60707,87.238,511.541,-0.2731044465310407
64567,1764.436,-2199.105,1.1737604260816483
47258,60.606,888.435,-0.08675537911800842
96674,-8.402,997.369,0.6069281547562807
91873,2200.585,-46.439,0.8182524683728726
64683,-1041.693,-1233.481,0.7101562468547847
27663,634.762,-784.384,0.3515606070486751
63064,-1093.849,313.742,1.423327083115153
106565,45.217,549.211,0.5078669832132657
56173,239.053,941.607,-0.02258296931675511
107425,228.356,192.498,0.4269836748417867
85500,-451.801,108.082,0.7036555766356717
83357,-819.565,-602.918,0.06444748924321086
61980,-467.266,589.211,0.8543366036341166
56513,-282.287,424.695,-1.482124257265518
98596,-56.767,-41.352,-0.05466141346527666
92616,-113.19,943.835,0.6885976106226323
11928,615.886,-634.942,0.22401645832336975
63821,-1400.415,553.785,1.1845091335530702
63945,634.32,-1369.486,0.45255959559981634
56867,127.518,170.001,0.10706055640274922
108880,-809.68,-549.077,0.3079888853687227
100853,-56.351,502.286,0.5209798591449336
104620,247.964,-475.194,0.11301689201348444
52045,64.334,789.376,0.36959049309134573
82410,245.423,-195.537,0.6829689084928268
94531,156.755,-387.187,0.2981572923642305
45820,212.571,590.449,0.3748715500962156
63140,676.388,-1347.453,1.3333028781031424
66037,586.473,-1054.332,1.0153114949291457
67782,-1607.478,606.737,2.3668236139946925
44302,62.904,1147.72,0.44330487450672634
67150,1845.65,-261.55,0.0018905131893351746
104264,188.891,-225.916,0.6488613412001911
93606,-107.825,996.131,1.0336376382195123
108531,216.703,-76.24,0.5177717105980875
67845,-1006.92,461.73,1.0983065373701735
104789,-1010.072,512.922,1.5286677855674469
49764,190.858,687.571,0.1839183100348725
108795,194.53,-103.612,0.1755272619337096
43029,-1048.505,342.336,-1.7065924623470252
100931,542.76,-473.302,0.4847876171631098
89790,-75.054,750.028,0.36982985101052185
42005,375.483,431.627,0.19812293632225952
102858,-1825.713,-968.461,2.87502179852593
89042,-62.369,816.244,0.6201811171644064
101878,-1103.33,475.043,0.926485493350973
60030,-85.779,1095.442,0.1894734823599918
48355,69.561,567.627,0.32683048631009326
63248,569.047,-894.958,0.6755358599987625
62612,1608.681,-2226.052,1.554376137654954
24489,1773.815,-577.098,0.6394082485541833
46553,67.051,446.685,0.5293878953121077
60483,143.904,776.07,0.3666979325524104
111091,-648.549,358.01,1.4511544491915767
108445,1334.058,-253.387,0.9864645418821312
94362,629.662,334.593,1.4857523366407477
67389,-1134.296,292.431,0.8686171495662037
104408,317.311,-23.007,0.9157238455155863
16663,461.743,637.898,-0.3597590826154182
23446,2673.191,-259.299,-0.10124919770768206
86505,467.124,21.7,0.4363187548158157
28343,2393.972,218.666,1.0465798046121195
109128,423.731,579.616,0.9723481788183503
83471,268.941,-134.134,0.4337850942566507
96320,-65.346,652.426,0.5165751562569085
50283,316.175,628.491,-0.4302562209499879
52124,135.539,664.898,0.447305148123485
67874,-984.794,-1176.819,0.8359646323078392
63767,-1059.627,-1331.392,0.7420418919034955
108391,-144.762,482.032,0.11162768706820589
45036,104.808,792.584,0.13303588422669316
84993,164.942,379.468,0.0699164262497175
99285,397.465,-566.673,0.5668338366100178
21460,581.941,-199.172,0.7708743133882423
104323,159.528,424.011,0.21186463157225136
20900,-1540.418,589.737,0.7931692408024053
99440,141.333,36.981,0.9020767363285861
96868,-150.396,924.267,1.0696149872691416
65244,-1233.778,362.069,0.9580200994691308
14637,-886.245,327.803,0.8849462761546081
84216,310.127,-486.065,0.6221617766831945
87949,-22.466,661.876,0.5777660204896742
66638,855.706,-1786.466,0.8435524717515476
65946,-754.843,-572.814,1.4576919994457167
99241,772.046,-1540.4,1.090003631905672
62412,509.42,-676.216,-0.6858291956787145
61224,-14.99,616.616,0.3473287623983382
90584,-240.103,637.865,0.6597457087838203
67888,-603.563,-279.882,0.841951931403055
89270,-157.053,1008.039,0.4201205858035089
110818,178.578,-202.328,0.4126286400097425
62629,-1023.226,-1716.535,1.5323841037053263
83650,-39.892,637.859,0.06250606977035514
99787,289.879,-426.065,0.6302278977814597
24584,262.113,663.15,-0.1581016762016734
99748,-856.436,-657.766,0.8675359719386048
82319,9.538,332.968,0.6195099024437934
98322,408.699,-17.892,0.27681860429452904
84870,-829.002,251.355,1.4114689036404147
107267,-147.259,909.544,0.21490084487607045
10233,1161.709,-258.622,0.5866848715672763
29095,2575.836,-232.25,1.2163568572559882
90157,-178.938,811.207,0.6378860914588633
90410,20.113,267.794,0.5469067213762143
88620,-296.128,845.676,0.14451790871905623
82974,970.986,23.466,1.066109819599183
100467,-139.882,860.734,0.746875618756943
66340,-696.926,-258.298,0.343023155455047
42472,149.901,835.66,0.24790533727080014
68458,-1028.892,-1186.986,1.607435413195054
109602,909.105,1548.429,1.0336888808591969
24906,27.651,7.311,0.6170137460172584
106498,8.747,517.167,0.7076268684258207
107357,522.322,-52.108,0.30360127925123315
65006,-1074.377,-1849.052,1.8202074517670197
24557,3002.251,591.026,0.1786952183323477
104728,341.965,437.928,0.19915128598395984
83385,-140.201,929.695,0.798107203044087
87560,-40.962,610.482,0.3878609279450932
84942,-97.914,688.513,0.8402273080188785
92276,336.83,238.223,0.5795672709690953
87538,-314.516,341.21,0.5911372396430161
108037,-194.523,374.998,0.7553522183688817
99750,-93.485,896.917,1.218656903037971
21893,689.126,-1504.968,0.7691665577751727
55423,-528.757,405.558,1.1168009109399253
108192,991.676,47.786,1.2432952273857991
102672,4.388,604.149,0.7975627732736601
103907,937.695,179.302,0.5625388007678865
108064,-785.995,362.435,0.0356412832203421
68117,1160.414,1283.14,2.008060583372642
56790,206.307,643.401,0.5427896816025104
24817,1157.112,-193.671,-0.0679505974394484
88661,624.611,96.868,0.2920784439014962
86236,-213.403,835.46,0.3177043219019115
63747,-1017.855,-1189.112,0.9473198243609271
65743,683.578,-1544.437,0.5758932617248084
50259,61.918,707.886,0.09827823778540228
107415,-48.094,610.043,0.4413811993654858
59431,70.239,645.037,0.5621290307082469
66833,-1034.774,-1274.945,1.3392618532325786
24365,1638.25,-2193.798,0.3915241961719779
26635,1586.607,-153.741,1.2947535377398067
25540,891.222,108.825,0.4287824454457785
98818,2110.041,-344.771,0.7484959298586418
100000,574.677,387.957,0.7112748084303441
15704,364.435,206.007,0.49165255398877605
63860,-1018.121,-1218.892,0.9734763597621807
95067,-102.929,778.129,0.6037012897111869
68917,-354.634,327.746,0.3169789001646263
109309,-221.753,938.797,0.5905752578553433
52230,-166.537,673.131,0.6685729851192694
97745,-154.338,772.617,0.7494802405127732
66259,-1028.372,-1240.796,1.2544321357456774
98029,-982.386,299.747,0.26367084533277907
50277,368.926,1216.275,0.4714793789060122
11991,-1054.312,273.152,0.9523057345255423
107187,331.505,802.598,0.07389547936783365
23387,-804.781,-2165.381,0.6469862251899886
96054,95.18,-84.508,0.12562272776653646
25224,553.241,-676.313,-0.20238482609036365
12754,-868.767,-2099.487,1.476523189065715
18075,353.29,719.613,0.473457092441717
99195,-480.273,589.991,1.4170185405569184
97371,449.532,-137.382,0.15214675325929602
99676,68.942,449.313,0.33250280930329806
103877,104.774,571.254,0.6323039644372761
103800,457.83,223.475,0.2035621871372743
106815,524.979,-61.074,0.2876304935293169
107666,198.693,63.969,1.0308051550765156
96844,-158.583,966.312,0.6802399361875083
89046,830.362,1001.846,-0.146583087099839
94616,194.968,-27.026,0.19162632296164114
11645,-373.808,471.592,0.1598048737360856
103585,2684.36,264.779,-0.006367032320655402
104410,217.844,660.151,0.4310123089571264
91949,311.388,-148.232,0.32248837100763483
95017,431.715,894.619,-0.16887955498774337
69233,-621.029,-331.754,0.6601698254030822
13911,1485.634,-130.855,-1.2409714205002618
63855,-1437.255,544.24,1.3721718829691734
106032,847.813,51.164,0.8824740225881275
105765,1299.41,-116.213,0.0618554557750137
10776,-1659.817,-842.478,1.7755944477049124
51649,149.042,279.156,-0.17821715184702916
87272,609.428,-102.388,0.8326966774381278
82476,-606.215,147.074,1.0695181402395781
90378,-74.996,710.662,0.7153651569843501
82158,-1013.221,-1164.702,-0.14521062893467068
19353,534.811,-108.992,1.095380751444935
68806,2106.127,209.34,-0.9394784840699393
45717,156.658,759.882,0.03700754288025501
49642,11.413,658.059,0.4647809127482344
101292,679.418,330.449,0.7575499260027931
111066,629.9,1363.08,0.5954458939284865
102274,248.105,-370.154,0.5943861382163869
47861,-265.059,948.612,0.36922989689654256
62143,824.403,-1811.873,1.0198209907305935
55762,-81.761,1006.932,0.5412762810145013
27176,1364.812,-34.94,0.9261926292030467
25907,985.803,-468.746,0.33126770178211445
69223,904.505,-7.724,0.46072647677909745
65898,-869.004,319.336,1.4308375197339214
27752,672.831,-1417.474,0.40414510798432934
90236,264.236,504.012,0.3844092244147422
93840,253.901,-352.098,0.3001860411404854
95354,794.861,345.187,0.4887727288050949
53138,151.971,913.59,0.705893387845043
108191,33.839,602.236,0.3426967548715838
47345,727.688,1621.517,1.5027079155715528
69069,-635.245,337.975,-0.13734473232492855
105791,-921.898,361.379,0.10000884761106879
24438,1616.059,-2209.191,1.3722229483293096
55266,552.769,1401.397,0.1888812263062672
109467,171.311,359.532,0.34552285815453015
42688,371.176,1131.174,0.47220513787204155
95835,529.334,34.05,0.6556830253720178
23543,2541.95,-574.597,0.8727119575027699
62203,603.009,-997.239,0.5418169257381137
54660,131.927,761.664,0.2564149072917844
59208,332.991,200.87,1.0142623611507873
82749,93.91,90.67,0.02531049265325954
10492,574.273,-351.764,0.007517453915855954
109679,1509.025,1.714,1.4724819347872136
101141,98.655,340.649,0.525533756713919
84478,579.399,347.7,0.6783273434697484
85590,269.583,-260.673,-0.4238936129578009
91392,1919.044,-234.233,-0.5807969134301421
91978,8.5,328.505,0.745041174547754
24938,-979.367,-1901.202,0.6373119764623398
100574,250.286,-428.02,0.3854434843333615
19499,-826.084,-65.024,1.5126932794416574
101999,75.124,425.451,0.9554484494393394
57231,-141.004,786.778,0.48392606759457946
10361,1749.528,-2057.174,0.6516027921242294
106249,919.603,133.265,1.254985379619024
24284,2915.093,317.275,-0.062331383106848125
65327,1380.784,-2179.534,1.4200956528589486
27350,596.758,-1182.277,1.618782411303285
90069,196.651,-531.335,0.6211568343671778
24527,468.198,-134.11,0.16127431494164995
46516,749.828,1597.687,-0.21674779322974783
16332,-1127.796,375.612,1.4811183614284613
64070,510.683,-901.029,0.7160690242291672
107057,258.383,29.185,0.7144038429104707
24816,-644.235,-388.529,-0.3161798452877206
24588,983.315,-1939.275,0.3794658206548667
54915,107.411,1020.908,-0.04707661173424625
98964,280.424,-716.488,0.8184905654605312
63350,512.901,-635.432,0.8065803942977723
102883,330.859,-443.334,0.600089946845249
90212,289.35,234.212,0.19939877358327215
88773,-1008.716,-1152.224,0.3027966277488319
63941,615.479,-1198.333,0.12075743819384313
89480,460.388,-9.638,-0.2915873204752649
21747,639.519,-1074.841,0.4998774118527445
24700,726.167,-529.033,0.2294467555906657
63588,-1110.633,-1750.037,1.2644394642391343
94172,-67.942,700.952,0.41446380985954595
11676,361.6,464.428,0.06107282806894661
85193,906.45,-197.748,0.2804409120509264
94253,75.869,-158.477,0.3194000911535881
101579,469.819,255.096,1.0264892746177352
83222,280.592,-3.228,0.35872445726219115
87070,136.137,367.002,0.5382869886706716
106200,148.949,558.36,0.6916791786937372
103411,144.008,-103.161,-0.11465751167706148
14589,-52.661,479.93,0.001020261940793943
41713,168.02,694.128,0.15788854646250583
84720,328.926,-129.144,0.5369047844196098
83153,469.455,192.806,0.31651551566239666
102084,301.976,-603.242,0.3556856752394319
97859,-607.582,-126.579,1.0828763195977857
59767,-147.113,534.546,0.04395583593248316
24619,822.428,201.495,0.12925652101773094
106414,-228.165,6.109,0.055880824542932125
61069,390.232,1070.791,-0.646305478858112
21625,-1267.079,234.15,1.2895007484190657
94597,114.8,61.952,0.6198869175903113
55920,27.985,795.822,0.41600755110248516
53775,344.718,950.455,1.2299300790070953
97949,-647.736,240.025,0.7314767620391572
17105,233.623,-101.545,0.9549674711835856
25826,-1041.692,-1721.141,1.6104312750722543
110394,1413.111,32.228,1.1182128599226029
89286,-1143.691,282.524,1.5271224921940192
63299,1160.81,-391.307,0.5588137230463736
98597,250.691,-551.268,1.092250706448333
68468,-1247.274,480.154,1.867151045779197
84127,128.386,29.092,0.42441118796674304
54061,-29.549,776.586,0.3415963041511275
94115,1942.266,-156.108,1.2189476962614978
86898,319.113,-363.091,0.3608754263372466
22711,689.202,-321.601,0.32155099221991457
62219,413.812,-1040.149,0.6344442892534283
103935,137.277,-99.901,-0.16581530916664505
13614,295.167,374.561,0.6885487236313323
108117,110.231,1188.266,0.66310945005726
56216,274.013,356.535,0.4902924112486987
50335,179.652,725.091,-0.3704961152128026
63418,662.48,-1461.686,0.9155994702829814
65831,-1094.013,-1887.851,1.6254015091581806
89217,-771.055,461.236,0.47381644854809785
65686,1797.661,-2120.837,1.6695887173733088
28815,-804.873,508.371,0.4763331769434934
23684,468.776,-255.066,-0.008067318693341596
60558,314.006,1010.91,0.31898219606127964
107703,163.325,-328.642,0.19537265007915836
100635,-1151.66,320.869,0.5792115026340443
41938,285.045,404.37,0.19261004030318307
96391,629.946,251.144,1.234241213432798
42708,256.334,766.576,0.2891082632401276
42296,440.78,228.507,0.7819531232775332
83107,77.974,460.629,0.5982280818997789
86502,643.593,232.558,0.1200244762808309
56314,-61.646,983.967,0.3064085981127058
100701,2629.753,422.154,-0.735152150820095
95676,441.334,-1181.538,0.8074094408507413
19516,-228.295,936.402,0.3658690424721337
69098,-791.275,329.058,-0.9998607932881722
95973,444.984,-673.085,0.4373383967343134
27492,243.356,93.558,0.6458127702455732
65173,691.994,-665.367,0.708352996727905
50651,384.984,1285.786,0.2354240048785794
82600,135.557,32.615,0.4852503184246693
86439,-451.421,328.399,0.3354138896176938
45190,-17.771,911.147,0.5473699293837537
28412,1193.076,-1910.498,0.9060864502525379
86432,-584.771,490.432,0.6157391706505548
104260,313.702,-288.352,0.8534010902399679
96454,740.579,-142.63,0.660755179382003
110382,324.392,-202.157,0.2630820344557169
56865,-63.287,1095.485,0.547781246920971
67488,-946.075,-969.887,1.2479764580538528
104150,202.446,-96.396,0.19485878450356875
86629,501.068,289.459,0.4576110830337063
24754,-896.787,-854.864,-0.10810450406263641
21281,-1635.049,618.827,1.4651577944114664
86295,613.433,263.136,0.20352987660831684
58677,38.649,784.361,0.2621002774431874
15852,212.037,294.975,0.21432561209653983
25525,612.034,464.722,0.2758143955965495
67804,-878.793,-585.185,0.334516709160025
89484,256.074,-477.979,1.1835207785339703
62370,631.879,-1168.355,0.8612474044581553
108084,467.948,127.212,0.3878031055496671
60935,-17.379,795.699,0.39228068436701735
99137,50.522,878.637,0.8587885997942276
103268,102.333,52.203,0.5457067480198576
101186,4.329,448.993,0.5749728868592024
61982,-934.868,-2039.194,1.572383956549477
108095,-1081.652,383.019,1.4231600176230204
10954,328.827,-33.079,0.7197416086771753
103793,360.939,261.189,0.6036453874510861
15855,-114.56,702.665,0.39801482266345617
109543,-5.429,1135.536,1.004211545344249
87156,366.49,-48.914,0.8146615856830108
16861,623.299,-367.903,0.963063681042137
51102,751.167,1631.608,1.0271053432737403
48616,13.5,867.244,0.3792290940281139
28448,239.041,77.979,0.2152152635339677
45599,339.303,366.892,0.10940441580357252
18880,-938.534,319.262,1.13508697808818
93186,168.188,-150.759,0.3794234193554659
92258,-189.373,1051.886,1.2796679023843545
106415,-1006.261,415.755,0.903322586802642
28420,956.961,-1759.503,1.4897849405639572
104656,711.695,-49.965,0.3070110112942932
64509,2137.718,-431.802,2.067386335936853
45798,-148.778,1082.876,0.8812156756376648
64506,-1057.991,352.467,1.0666227611942394
18464,527.259,-657.409,0.8351626584263381
26086,1406.148,-517.656,0.7968531833971155
21852,-1861.319,-959.823,2.0081119908384077
87843,169.377,43.485,0.5676168984807306
100278,3.141,789.635,0.5490660275167306
99995,193.857,-106.85,0.11559344492443133
11350,-1095.119,-1804.819,1.7257950593445013
106026,425.525,-638.423,1.2630895775478406
93501,209.085,177.771,0.336854303260465
64459,-1564.174,-851.709,1.5335684203973698
42714,-49.238,978.615,0.5035000027219664
108311,309.112,220.393,0.26439556933846853
43416,54.096,1182.846,-0.11859857561667578
86139,1285.826,-71.446,0.0781801528016645
96879,93.106,-86.036,0.7971053619544299
15182,-120.665,786.319,0.038898911016210715
62686,580.442,-968.081,-0.5587201489710505
20933,-1540.112,-883.963,1.8269412017830597
84126,88.29,-249.758,0.4491620374959674
11054,-545.005,583.377,1.4519997382636896
90207,-625.471,-469.475,0.38190555843649887
95695,252.564,-358.923,0.8580723620910854
94069,-1136.435,427.344,1.00457910489832
91546,185.187,443.889,0.8667436482410805
63587,738.298,-1631.747,1.6715169548260327
106145,-27.262,898.278,0.6106109516288797
98923,368.793,-1077.428,0.11052006200640754
93445,-32.451,499.134,1.4299617700935907
24097,-1124.388,307.266,0.9703983181582547
60891,146.591,553.503,0.45876142692236377
101502,-567.704,318.272,0.4264154104218316
65559,-1105.962,296.819,0.7743519788122959
107843,69.56,317.213,0.3049343923791127
88436,175.118,-86.095,0.1314722999417383
91228,146.386,-68.032,0.37097403617153113
87573,606.938,429.161,0.6925670617189206
101215,985.222,129.812,0.8264375052582371
93844,-182.476,957.751,0.3388641271652152
10101,556.052,-568.977,0.5249489239532725
25958,420.232,-503.857,1.040779122247215
106562,-96.065,760.484,0.43899072339995016
63592,1171.185,1281.07,0.6740165637098811
21207,1904.719,-490.441,1.3976392500181665
66645,-1058.997,-1855.861,2.297480485328986
90097,58.151,533.289,0.789482821779761
102456,272.317,618.081,-0.08657197412638604
21701,-1106.455,-1799.78,2.1567969584798563
97912,-270.749,-107.553,1.0029638684414466
45668,58.959,783.713,-0.19397402958320195
84771,-88.609,760.497,0.09748011463739534
59737,94.612,791.284,0.6590234932255981
105781,404.772,995.862,0.08834451102438803
92632,466.578,-37.426,0.29878566046770677
84982,414.604,926.441,-0.18749535235048048
106976,-506.834,416.991,0.49332267848764416
98339,560.397,-1265.213,0.30285660474879694
104594,85.863,419.952,0.06118474495702055
94667,477.858,130.117,0.3581133864399423
102356,18.185,673.285,0.3068015348259317
68303,-1285.92,382.173,0.8552527983091875
60003,133.073,748.648,0.8388840189339286
85898,436.611,978.595,0.38989865807594437
105146,377.857,287.71,0.4686242200098805
83122,137.472,320.521,0.38113322913058745
65630,2447.044,-2019.675,1.0677077033348636
103332,721.292,1387.845,0.5819276163352163
94026,-10.26,372.217,0.6470109662475696
53783,530.027,1344.888,0.8169109355592014
69270,2047.069,-245.229,1.0886441289928896
103966,-1557.822,-843.097,2.0510685473568806
11781,-29.825,600.802,0.21305045600899644
93823,-38.052,470.64,0.4490062276819903
104712,416.39,-456.092,0.3830796059259199
24256,-890.544,-1829.357,-0.30568519815462736
63233,-1575.903,-879.637,2.385272576662866
106904,1192.793,592.802,0.7763131907091816
96588,371.271,135.979,0.32346073204178294
12958,1779.837,-68.221,-0.08529531297669228
25090,-193.598,921.213,0.8188827490570321
108214,102.513,-170.224,0.350342063991978
96788,393.506,141.608,0.12427320896906072
23775,-1748.485,-951.464,2.698151273453745
91204,396.218,20.686,0.6550725555125607
23863,1384.454,936.346,1.0031966041126725
111484,-148.753,762.656,0.37687719289674315
105301,450.851,135.48,-0.014826996499616362
27169,-1360.843,551.641,1.4728181390763955
18636,347.906,508.431,0.15220908011912573
56174,-20.712,780.422,0.7153370211600627
62173,-889.145,-840.551,1.6161167353236159
67802,-917.543,-943.905,0.9163991086980282
90105,280.825,-577.507,-0.5000434331307396
96286,441.577,297.905,0.3393994413740405
50533,555.688,1459.51,0.769544749886776
98309,-1054.873,-1921.447,1.1180805782483665
61942,-1671.007,-910.266,1.358483771961494
103377,428.926,-128.596,0.409742911640888
86844,270.023,748.578,0.3707603548266155
62009,-1003.669,-1047.206,1.3473147098823497
97105,-161.19,1029.414,0.9143835023478355
83053,12.724,78.501,1.0293843396654039
28871,-1105.031,67.311,1.0694482086402952
